published_date,title,url,topics,n_topics,framing_score,tags_framing_score,guest_signal,identity_signal,guest_name_detected,guest_style,combined_score,combined_label,signal_sources,confidence,label_stage4b,label_stage5,label_stage6,cumulative_bias_score,score_lexicon,score_tags,score_guest_talkingpoints,score_guest_identity,combined_label_with_manual,manual_override_applied,manual_override_note
2023-11-26,Russell Peters: My Story,https://www.youtube.com/watch?v=2AYuDHcwdnw,free_speech_and_censorship|uk_politics,2,1.0,0.0,0.0,0.0,Russell Peters,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-11-27,LIVE Interviews from March Against Antisemitism - Konstantin Kisin,https://www.youtube.com/watch?v=QjJAHHYykjA,israel_and_middle_east|uk_politics|crime_and_policing,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-29,Tony Abbott: We Stopped Illegal Immigration!,https://www.youtube.com/watch?v=PAENUXVKRPw,immigration_and_borders|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|culture_war_general,5,1.5,0.5,1.0,1.0,Tony Abbott,,2.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,3.5,1.0,0.5,1.0,1.0,right-leaning,False,
2023-11-30,Gen Z Loves... Osama Bin Laden???,https://www.youtube.com/watch?v=Bq9coMWsXj4,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-30,A comedian's impression of Jordan B. Peterson... #shorts #jordanpeterson,https://www.youtube.com/watch?v=S4E-Ci_PyJc,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-01,"LIVE & RAW: No White People, Please! We're The BBC!",https://www.youtube.com/watch?v=JKNwW_sBZKs,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-01,Konstantin Kisin's SPEECH At ARC 2023 🎙️ #shorts #politics,https://www.youtube.com/watch?v=QnMa69v3bKc,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-02,How Andrew Tate's rise to fame happened... #shorts #andrewtate,https://www.youtube.com/watch?v=TkYnz6uTJmc,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-02,LIVE & RAW: I'm A Jew Get Me Out Of Here!,https://www.youtube.com/watch?v=pRU2iQ6n40I,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-02,BREAKING NEWS: Shocking Racism at the BBC,https://www.youtube.com/watch?v=daev8nER408,free_speech_and_censorship,1,1.0,0.0,0.0,0.0,BREAKING NEWS,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-12-03,Female-Only App Creator SUED - Sall Grover,https://www.youtube.com/watch?v=GyVyMF_EqQY,,0,0.5,0.5,0.0,0.0,Sall Grover,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-12-03,Why are we glorifying figures of hate? #shorts #politics,https://www.youtube.com/watch?v=KpyOG38WAHk,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-04,"Pulling a Hamas joke in front of 2,000 people... #shorts #comedy",https://www.youtube.com/watch?v=XlPrT2Dj1vE,free_speech_and_censorship|israel_and_middle_east,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-05,Public Interviews at Palestine AND Just Stop Oil Protests - Konstantin Kisin,https://www.youtube.com/watch?v=QGjFaujny6E,israel_and_middle_east|climate_and_environment|crime_and_policing,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-05,Why going too far either way is a problem... #shorts #politics #comedy,https://www.youtube.com/watch?v=506qnhrxzn0,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-06,How the Media Broke the World - Liv Boeree,https://www.youtube.com/watch?v=paOFkJ45YDs,culture_war_general,1,2.0,1.0,0.0,0.0,Liv Boeree,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,2.0,1.0,1.0,0.0,0.0,right-leaning,False,
2023-12-06,An immigrant speaks out against 'diversity' hires... #shorts #politics,https://www.youtube.com/watch?v=PAxAfEUjOJ0,woke_and_cancel_culture|immigration_and_borders,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-07,Why glorifying victimhood has f*cked us... #shorts #culture #pbdpodcast,https://www.youtube.com/watch?v=pAhoxUUn22Y,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-08,The Big Lie About Sex - Louise Perry,https://www.youtube.com/watch?v=gGuAEyMYFkg,,0,0.0,0.0,1.0,1.0,Louise Perry,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2023-12-08,LIVE & RAW: I’m a Jew at Harvard Get Me Out Of Here.,https://www.youtube.com/watch?v=IRX_VidZvzE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-08,Richard Dawkins gives his thoughts on ALIENS 👀 #shorts #science,https://www.youtube.com/watch?v=n9MfE5YCODk,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-09,We must make sure our society doesn't swing backwards... #shorts #politics,https://www.youtube.com/watch?v=JcWe7i2YXHc,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-09,LIVE & RAW: To Rwanda and Beyond!,https://www.youtube.com/watch?v=uVL4-rDRKdc,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-10,Are Politicians Even in Control? - Steve Hilton,https://www.youtube.com/watch?v=uQCzGfpeLXY,immigration_and_borders|trump_and_us_politics|uk_politics,3,0.0,0.0,1.0,0.0,Steve Hilton,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,0.0,1.0,0.0,right-leaning,False,
2023-12-10,This social experiment will BLOW your mind 👀 #shorts #socialexperiment,https://www.youtube.com/watch?v=rbQGoaFoq5s,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-10,What do you REALLY want in life? #shorts #mentality,https://www.youtube.com/watch?v=DNTz-aWz7d4,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-11,The history of WOKE! #shorts #comedy,https://www.youtube.com/watch?v=CldTKVABdws,woke_and_cancel_culture|free_speech_and_censorship|uk_politics,3,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-12-12,Comedian EXPOSES Woke Hypocrites - Francis Foster,https://www.youtube.com/watch?v=sAmZ9ynl1ns,woke_and_cancel_culture|free_speech_and_censorship,2,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2023-12-12,The BIGGEST flaw in our education system... #shorts #culture #mindset,https://www.youtube.com/watch?v=F1z8Eg4-4Co,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-13,Tom Bilyeu: Why Tension Between Both Sides is NEEDED,https://www.youtube.com/watch?v=lF1AJGPmU4U,,0,0.0,0.0,0.0,0.0,Tom Bilyeu,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-13,Neil DeGrasse Tyson on 'the lone genius' 👀 #shorts #science #politics,https://www.youtube.com/watch?v=f5evdR_5ENM,,0,0.0,0.0,0.0,0.0,Neil DeGrasse Tyson,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-14,Vivek Ramaswamy EXPOSES how China knows the West's biggest weakness... #shorts #politics #culture,https://www.youtube.com/watch?v=tI62WIGBR8M,trump_and_us_politics|russia_ukraine_geopolitics,2,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-12-15,Why I Left The Mainstream Media - Andrew Gold,https://www.youtube.com/watch?v=Mk6PnDmBdqQ,woke_and_cancel_culture|israel_and_middle_east|culture_war_general,3,2.0,1.0,1.0,1.0,Andrew Gold,,3.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,1.0,1.0,1.0,1.0,right-leaning,False,
2023-12-15,Russia has NEVER had a democracy... #shorts #politics #culture,https://www.youtube.com/watch?v=jDdfKel_1B8,russia_ukraine_geopolitics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-16,"LIVE & RAW: I'm a Diversity Hire, Get Me Out of Here!",https://www.youtube.com/watch?v=WUV092xV8hQ,woke_and_cancel_culture,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-17,CIA Agent - Is This How Israel-Palestine Ends? - Mike Baker,https://www.youtube.com/watch?v=EKsaxSlZP3w,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,4,0.0,0.0,0.0,0.0,Mike Baker,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-19,Comedians React to BBC's Worst Moments of 2023,https://www.youtube.com/watch?v=sFwVxZcvUiM,free_speech_and_censorship|economy_and_cost_of_living,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-20,Backstabbed By Comedy Industry - Graham Linehan,https://www.youtube.com/watch?v=va6hXYTMBDI,woke_and_cancel_culture|free_speech_and_censorship,2,0.5,0.5,1.0,1.0,Graham Linehan,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2023-12-21,LIVE & RAW: No Fair & Free Elections Please! We’re Colorado!,https://www.youtube.com/watch?v=Ug6GHG8oqNQ,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-22,LIVE & RAW: It's A Wonderful RAW,https://www.youtube.com/watch?v=yYdynlLA-io,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-24,Where Woke REALLY Comes From - Richard Hanania,https://www.youtube.com/watch?v=fUOpWqLGbbs,woke_and_cancel_culture|israel_and_middle_east|trump_and_us_politics,3,3.0,2.0,1.0,1.0,Richard Hanania,,4.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,5.0,1.0,2.0,1.0,1.0,right-leaning,False,
2023-12-27,Comedians Review 2023 - Andrew Doyle & Geoff Norcott X TRIGGERnometry,https://www.youtube.com/watch?v=5yZ9EtUwBn8,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-12-31,Neal Brennan - Lapsed Liberal,https://www.youtube.com/watch?v=kRXxYpZaun8,woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics|culture_war_general,4,1.0,1.0,0.0,0.0,Lapsed Liberal,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2024-01-03,Should Porn Be Banned? - Lila Rose,https://www.youtube.com/watch?v=Or_hLHe8cL0,free_speech_and_censorship|culture_war_general,2,0.0,0.0,0.0,0.0,Lila Rose,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-05,The Mindset for Success in 2024 - Chris Williamson and Konstantin Kisin,https://www.youtube.com/watch?v=7_KJWxmd__w,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-07,Will AI Destroy The World? - Igor Kurganov,https://www.youtube.com/watch?v=yZdOhL-CM9s,trump_and_us_politics|russia_ukraine_geopolitics,2,0.0,0.0,0.0,0.0,Igor Kurganov,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-09,Why We Have the Politicians We Have - Konstantin Kisin,https://www.youtube.com/watch?v=z_Vnv2wohC0,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-10,Don't Die Before Your Time - Longevity Expert Gary Brecka,https://www.youtube.com/watch?v=wnwTno0jFHA,,0,0.0,0.0,0.0,0.0,Longevity Expert Gary Brecka,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-11,Mind-Blowing Game Invented by Russian Sociology Student 🤯 #culture #TheTraitors #politics #AmongUs,https://www.youtube.com/watch?v=M8j1xWbyfjI,woke_and_cancel_culture|russia_ukraine_geopolitics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-12,Chappelle and Gervais Trigger Backlash - Francis Foster Reacts,https://www.youtube.com/watch?v=5x3fEndGGTo,woke_and_cancel_culture|free_speech_and_censorship,2,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2024-01-12,The Harvard Happiness Study Will Make You Question Your Life Choices... #shorts #subtitles #culture,https://www.youtube.com/watch?v=f7zYPYWoe6U,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-13,Konstantin Kisin CALLS OUT The West's Mistakes #shorts # #politics #culture #podcast #subtitles,https://www.youtube.com/watch?v=eChwtikU9SQ,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-14,Our Kids Are NOT Alright - Psychologist Stella O’Malley,https://www.youtube.com/watch?v=14yjdRpL17g,covid_and_pandemic|trans_and_gender|uk_politics,3,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2024-01-14,Konstantin Kisin VS Bill Maher... #shorts #billmaher #politics #culture,https://www.youtube.com/watch?v=8k3HqsaBehQ,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-15,Comedian Identifies as 'Londoner' ... #shorts #comedy #funny #london,https://www.youtube.com/watch?v=r-wbvKEfl7M,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-16,The sad truth of modern families... #shorts #politics #culture #podcast,https://www.youtube.com/watch?v=eup7LaH6y_A,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-17,Communist Spies in Hollywood? - Michael Malice,https://www.youtube.com/watch?v=S9gaug59DwA,russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,3,3.0,2.0,1.0,1.0,Michael Malice,,4.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,5.0,1.0,2.0,1.0,1.0,right-leaning,False,
2024-01-17,The TRUTH behind our 'strongest' held beliefs... 👀 #shorts #politics #culture #interview,https://www.youtube.com/watch?v=QMJAHyIFPRM,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-17,Public Interviews at MASSIVE Pro Palestine Protest - Konstantin Kisin,https://www.youtube.com/watch?v=GByFJ1fgazI,israel_and_middle_east|crime_and_policing,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-18,Why victimhood is so dangerous - Konstantin Kisin #shorts #modernwisdom #culture #motivation,https://www.youtube.com/watch?v=348gzbaosPI,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-19,Comedian Reacts to Conspiracy Theorists - Francis Foster,https://www.youtube.com/watch?v=kyOrF7CB7f8,free_speech_and_censorship|uk_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-19,WHY can't we agree on this? 🤦‍♂️ #shorts #politics #interview #culture #subtitles,https://www.youtube.com/watch?v=v1x7t-UsroY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-20,The Russian Revolution in 60 seconds - Konstantin Kisin #shorts #politics #sovietunion #history,https://www.youtube.com/watch?v=itcfV7zG1AY,uk_politics|russia_ukraine_geopolitics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-21,Journalist CANCELLED From Women’s Group For… - Katherine Brodsky,https://www.youtube.com/watch?v=rSPAR9VothA,woke_and_cancel_culture,1,0.0,0.0,0.0,0.0,Katherine Brodsky,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-21,You don't have responsibility for what your ancestors did. #shorts #politics #culture #podcast,https://www.youtube.com/watch?v=7tRPnIhDpI4,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-22,Russell Peters' Craziest Story 🤯😂 #shorts #comedian #russellpeters #funny #story #comedy #podcast,https://www.youtube.com/watch?v=3oYD4yG4BNc,free_speech_and_censorship|uk_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-22,Why Trump Beat Ron DeSantis - Dr Sebastian Gorka,https://www.youtube.com/watch?v=fDjSHjDZr7I,trump_and_us_politics,1,0.0,0.0,1.0,1.0,Dr Sebastian Gorka,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2024-01-23,Retreat is No Longer an Option - Konstantin Kisin,https://www.youtube.com/watch?v=P4fWIEovmt4,woke_and_cancel_culture|immigration_and_borders|free_speech_and_censorship|uk_politics,4,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2024-01-23,Russell Peters' Agents Turned Down Matt Rife AND Theo Von! 🤯 #shorts #comedy #comedian #podcast,https://www.youtube.com/watch?v=g-W29anejpo,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-24,Africa is NOT Poor Because of Colonialism: Here’s Why. - Magatte Wade,https://www.youtube.com/watch?v=Q9Deq3eg1CM,trump_and_us_politics|uk_politics|economy_and_cost_of_living|culture_war_general,4,0.5,0.5,0.0,0.0,Magatte Wade,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2024-01-24,Comedian Roasts Millwall Hecklers! #shorts #comedy #funny #hecklers #standupcomedy,https://www.youtube.com/watch?v=qG8EbWJjB7A,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-24,"Konstantin Kisin SCHOOLS Journalist on Terrorism, Race Baiting & Trump",https://www.youtube.com/watch?v=s8DaOGPQjx4,free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|trump_and_us_politics,4,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-25,Konstantin Kisin Shuts Down Anti-British Heckler on Question Time,https://www.youtube.com/watch?v=bFEpKufSbv4,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-25,"Men don't need pity, they need to be BETTER. #shorts #mindset #motivation #mentality #culture",https://www.youtube.com/watch?v=v3zRCoZeHxs,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-26,Why DEI Must DIE - Konstantin Kisin,https://www.youtube.com/watch?v=TfckmozJN9c,woke_and_cancel_culture,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2024-01-26,Is this the truth about Israel? 🇮🇱🇵🇸 #shorts #politics #history #israel,https://www.youtube.com/watch?v=hTWxjlMu4mM,israel_and_middle_east|uk_politics,2,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2024-01-27,Konstantin Kisin Returns to Question Time Again,https://www.youtube.com/watch?v=AKRzcx_GwGI,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-27,Does it get worse with Trump as president again? #shorts #politics #culture #usa #america #podcast,https://www.youtube.com/watch?v=b8Xa_hrvTlY,trump_and_us_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-28,The Great Leaders of Antiquity Explained in 60 Minutes - Barry Strauss,https://www.youtube.com/watch?v=mmYc58ppe28,uk_politics,1,0.0,0.0,0.75,0.0,Barry Strauss,,0.75,right-leaning,guest,low,right-leaning,right-leaning,right-leaning,0.75,0.0,0.0,0.75,0.0,right-leaning,False,
2024-01-28,Toxic Empathy on social media is Poisoning our Kids... #shorts #culture #socialmedia #psychology,https://www.youtube.com/watch?v=ktgN2dUPMEI,,0,0.0,0.0,0.0,0.0,Toxic Empathy,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-29,Mothers sacrificing their kids for status... #shorts #culture #politics #woke #podcast,https://www.youtube.com/watch?v=n7bt_HdKBFI,woke_and_cancel_culture,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2024-01-30,Woke Passenger Mutiny on Airplane Gone WRONG - Konstantin Kisin,https://www.youtube.com/watch?v=4voBRdxh390,woke_and_cancel_culture,1,1.0,0.0,0.0,0.0,Woke Passenger Mutiny,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2024-01-30,Emotion is stronger than reason. #shorts #psychology #culture #politics #podcast #sociology,https://www.youtube.com/watch?v=6rupWVJnQU0,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2024-01-31,World’s Strictest Teacher Sued for Banning Prayer at School - Katharine Birbalsingh,https://www.youtube.com/watch?v=53kcrLyhs-8,free_speech_and_censorship,1,0.0,0.0,1.0,1.0,Katharine Birbalsingh,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
